delta_x_position,delta_y_position,delta_theta,delta_velocity,delta_yaw_angle,delta_yaw_rate,delta_slip_angle,delta_front_wheel,delta_back_wheel
-0.0058455663011958425,-0.0060237820553094845,-0.00039152851887177317,-0.001724081495195845,-0.0004739544500335889,0.006323039217374923,0.0017777548931640283,2.26922477105505,-0.04609817204647637
0.009649015246335824,-0.004690365597635804,0.00019988678023179132,-0.0017716145831699753,0.00012290669915753557,-0.006184959305482131,0.0022806947301301506,0.12752084397432117,0.09555738650698142
-0.007281594305821662,-0.002867162917537344,-0.0003529908717609942,-0.0029407365827332083,0.0002840222474178797,-0.0036964885594863994,-0.0010084984879229087,0.36575384615994067,0.14763862450779675
0.0015282738390531847,0.00041842003127712246,0.00012298817455302924,0.0021630674377632886,0.00026183233492371727,-0.0027676223792539867,-0.003573477769359068,-0.0426820819925402,-0.22542411875556922
0.007432147211366246,0.009131540697553377,0.00025391997769474983,0.008679047265615275,-0.00023164645514426495,0.003279688616220815,0.0006130266597822358,-1.9311541481756898,-0.4905388672187705
-0.01788365047535745,0.010171224328727711,-8.868231115680136e-05,-0.0011950740616449296,-0.0001698608432710452,0.008533236189569485,0.004362942168625522,0.2468087173300244,-0.04833214930962626
0.005794139262831802,-0.005303093378051592,-1.3157178727851715e-05,-0.0011994220489875557,-6.90970142573097e-05,-0.004868646183705361,0.00084162927590559,-0.2062244852870485,-0.24461634588651826
-0.0032907799562131336,0.004976734045241599,-0.0005814910829042234,-0.00659831646449055,3.0759798970460966e-05,0.0007140521281619391,0.005456737414112105,1.3979488058695202,-0.7851600119123958
0.005316361369286975,0.003944106083114386,0.0002516907798967142,0.0007278063817999225,-0.00019153623292925874,0.0006140594358742535,0.0007497398361092848,1.4740490865482139,0.19207683059222003
0.01648550689945691,0.0015414680567290354,0.0003491870902196897,0.004762834845975325,0.0010353175465391499,0.006824393340879972,0.0065878026035044515,-1.4414505276355838,-0.18396791941739066
0.012605595754653434,-0.0008024329598246144,-0.00021996562928311338,0.0022593644296726167,-0.0003188214997132666,0.0012934487833676737,0.0002752163334976022,-1.0102365474082733,-0.3440366224813225
-0.016079840604959414,0.012896229708605683,0.00010374064731877297,-0.00033432382110736014,-0.0004901145731008695,0.00013764994664540106,0.000766444423979299,0.06567451039233219,-0.028546114201606798
0.003752387615646481,0.004767902725775153,6.91046443535015e-05,-0.0006416739419421863,-0.00016428947317326356,0.0008312866411657764,0.0012741043117051566,0.18874576813048405,-0.08529462272253951
0.006040245507404077,0.007814520928821567,-0.00024259605561383069,0.0052778740278078135,-0.0007143865207401446,-0.0024648395857683296,0.00028870451105860503,-0.0067274238477228465,-0.5017867148525168
0.0009327259868947627,-0.0015454209481192069,0.000701505267992516,-0.0033123896324927377,-1.3735172159705725e-05,0.001299565204193871,0.001694068180745239,-0.8598241665422783,-0.2186236714863803
9.736073208449492e-05,0.0023529407404101034,0.0002510596364556023,-0.0020890842832877177,0.00010405679530245578,0.007218977556889446,-0.00042987680268758224,-0.34642144097681893,-0.015790142713981048
0.003687783065320263,0.006029826389752982,0.00015267690469045192,-0.007888496851373744,-0.0002712167890544909,0.007294690829464087,-0.0004714367581712285,0.32091125637235685,-0.4661832402832733
0.01690773391404577,-0.0027285233778790857,0.0001536991484463214,-0.0024572568935151,0.00015974866962182102,-0.001671709854784438,0.0027715259873965937,1.6244989067424882,0.017658979656480334
-0.187531423115324,0.047597066277365485,-0.0035751273422670593,-0.07791821387706932,0.0014580002560098393,-0.0031888579949218565,0.003957904044748661,0.9341135244043218,2.49676368728152
0.009885763152094995,0.00794095319919387,0.001706818394363126,-0.0009239065399598567,9.014714747276886e-06,0.0033470760289300346,0.001400543329496252,0.24573029826517967,0.023298330391254396
0.00892393106850603,4.966554469730197e-05,-0.0004097965866610624,-0.001510089825504518,-0.0002947302370040813,5.413873671849395e-06,-0.0013102694767162457,-0.9277078733372544,-0.04698662064848769
0.04790979313495031,-0.06236784385151492,-0.0022070702826619245,0.053732894101630124,0.002504243894589882,-0.007434684117249056,-0.004629814233329064,-0.09090027930255218,-1.9261495698989188
0.004687775183062279,0.017029289938111668,-0.0007146968512042718,-0.0017259363030657782,-0.00016684583019762646,-0.0012714714343083637,-0.0005810021662866552,0.014297743705668609,-0.04009040434035782
0.00836984672145391,0.010180767746108585,-0.0019982730001211167,-0.0013446614359882286,-0.0003100596915573319,0.00798943241334167,0.0037136345730320527,-0.9407819004422482,-0.2963313913702894
0.007476847132788775,0.000717461739546843,0.00044110724329898387,-0.002306157656537605,0.00010153252979372028,0.004556292357414677,0.0014698810357876794,1.6963558674956687,-0.2579637401315704
0.009167744605782888,-0.004120092071383745,-0.0005173047967272117,-0.004535893475738476,-0.0004310701604568119,-0.007047533003722226,-0.0005849941810618948,0.1066730215288767,0.02300974872924222
0.0012939952432811722,0.00027225042188677587,0.002164774035103419,0.000691360856906742,-0.00033041635048514876,-0.002409633723174584,0.0020581652628131886,-0.29690616415138393,-0.16123898083455757
-0.015638749016007553,-0.001477662331531425,9.644816600484774e-05,0.0005511079014501666,-0.00028838165361292495,-0.001374005092264985,0.004592658701535905,0.12354323405426515,0.14747486656263753
-7.464338291536185e-05,-0.010954453732396174,0.0001279934513149783,0.00043185482520420593,0.0006767292368663139,-0.0026243264729882906,-0.0037072113388894774,0.5597766877109396,-0.1059560815509184
0.004797177724237954,-0.006148634440845152,-5.0063372327713296e-05,0.0038677326637479095,7.502837618860586e-05,0.0012661163562791705,-0.0004896678059275955,-0.05671173492539716,0.06658865177419848
0.0024059206120216198,-0.0008355050458864199,0.0003835353709291667,-0.0010997180683425811,4.179234702948037e-05,0.0032922107879469857,0.003294257758417381,0.20385654913941842,-0.02185631275719402
0.0015245363811318136,-0.0019004607891944178,0.00024270736239800483,-0.004723712122686449,0.000391431984349171,2.91442296911186e-05,-0.0033401555130547446,-0.05989873004675883,0.0553226302569243
0.006668859083953732,-0.002414362916457649,0.00040329531393965175,-0.0027601149826495114,-0.00020642304017185094,0.0007311390834899133,0.003090670092705111,0.7916439859964015,0.04452706146821939
-0.003132366248428879,0.00897028070729701,-0.0004955938048662751,0.00454553097393165,-0.00018779033442980347,0.0008921639829853022,0.002663320050504056,-0.3119075890132166,-0.07206107903842618
0.007114242873866361,-0.010225258821530973,4.366291377104481e-05,0.0002650145805808968,0.00018707583133221323,0.0008077627744541068,0.002006971601313051,0.3435191169028453,0.26572831612325754
0.016698872106218607,0.012159750144776927,-0.00024328127720119573,-0.01632928939067213,-0.0003397472288727797,-0.007769141744845151,-0.003660308206429338,-0.2199666071278954,0.29477211794924774
-0.003750623517951239,0.005053706743318301,0.0004637919329101804,-0.003885497812057756,-0.0002880173320610217,-0.003314390954632494,-0.00044502146213799745,-0.039557996264354855,-0.08676217222160076
